Подразделение,Поле,Field_ID,Year,Area,Yield,Агрофон,Class,Product Group,MAX_NDVI,data_quality,6_NDVI,7_NDVI,4_relative_humidity,5_relative_humidity,6_relative_humidity,7_relative_humidity,4_surface_solar_radiation_downwards_sum,5_surface_solar_radiation_downwards_sum,6_surface_solar_radiation_downwards_sum,7_surface_solar_radiation_downwards_sum,4_temperature_2m_max,5_temperature_2m_max,6_temperature_2m_max,7_temperature_2m_max,4_temperature_2m_min,5_temperature_2m_min,6_temperature_2m_min,7_temperature_2m_min,4_total_precipitation_sum,5_total_precipitation_sum,6_total_precipitation_sum,7_total_precipitation_sum,4_v_component_of_wind_10m,5_v_component_of_wind_10m,6_v_component_of_wind_10m,7_v_component_of_wind_10m,4_vapor_pressure_deficit,5_vapor_pressure_deficit,6_vapor_pressure_deficit,7_vapor_pressure_deficit,DOY_min,DOY_max,bdod,cec,clay,phh2o,sand,silt,soc
Арзамас,57с,2087Арзамас,2022,145.9,25.5,Fallow,3.0,Тобольская,0.8183202157480384,0.3052642508566088,0.2763455061326163,0.7783594138524444,56.36984145112207,53.96845601308078,56.28038590995966,59.72714678406941,18138778.4,19928651.741935484,21412874.33333333,20657468.19354839,286.8982920328776,291.6988446635585,295.6176350911458,298.5526290401336,274.66911061604816,280.24356817430066,285.853103129069,288.6051827707598,0.0004786177844934,0.0017192486746052,0.0013574013144456,0.0015786221243768,1.0614944669935438,1.514566408690586,-0.6743178089459737,-1.92613777934864,0.5114810483565733,0.7272037685554591,0.9338591023705318,1.0432752894023878,173,173,102.1475742951486,418.8595733875064,272.96470289487047,67.43880142204165,379.69095987811073,347.2341289994922,648.4399288798578
Арзамас,72,2106Арзамас,2022,416.0,24.5,Fallow,2.0,others,0.8505969028097147,0.9779920997281076,0.271502221238541,0.8183569218939747,56.16622556869357,54.61620387178041,56.99814083230649,60.00842496507274,18013255.866666667,19895329.29032258,21417970.73333333,20644746.774193548,287.0466298421224,291.61679126370336,295.56625315348305,298.54723185877646,274.7563705444336,280.19075996645034,285.8302134195964,288.5707825691469,0.0004855165254208,0.0018954799012187,0.001413249376484,0.0014870645831756,1.024409506056044,1.4531807925111504,-0.6494805693626404,-1.8806843078264623,0.5150411647494247,0.7109537955205353,0.9156442086607884,1.0376830174072322,151,151,99.9527206160838,431.29539141414136,280.1085227272728,67.4739898989899,361.7198232323232,358.24797979797984,711.4068299457141
Арзамас,79,2114Арзамас,2022,224.1,32.2,Fallow,2.0,Ликамеро,0.8945960004851755,0.7642662131316296,0.6542047673319988,0.8066166521115821,56.20255936260336,55.15348584699474,57.52174557020149,60.33529621924414,17959706.33126294,19888174.85153276,21435097.71221532,20660615.286315363,287.0502902329091,291.4868589663787,295.4517035853541,298.46709951019744,274.91124252730026,280.3077134514734,285.8659013072896,288.6384864674138,0.0004903874589495,0.0019281797008089,0.0013781911769885,0.0014702197206063,1.0096203465063545,1.4289130872040974,-0.6390356639321711,-1.862466864736192,0.5157464083597585,0.6996011483156132,0.901451235577588,1.0276671875130667,139,142,99.80484581497792,424.65892070484574,305.45605726872253,66.29041850220264,337.6961453744494,356.6801762114537,937.7762114537444
Арзамас,81к,2117Арзамас,2022,189.2,8.0,Stubble,2.0,Шортандинская,0.5577174941517216,1.0,0.2480197149465091,0.5165851978502227,57.33604654614828,56.57890826336856,59.714658676776935,62.45643782739498,17824129.750122245,19822029.46667718,21353571.617277917,20669085.73412729,286.6972547318164,291.2335992303591,295.07474629309667,298.1026216542009,274.7023333990195,280.30181690826527,285.78369256029697,288.5632945263138,0.0005136011835496,0.001969037030678,0.0015940880161065,0.0015205786585934,0.9935206879354368,1.4196921331535164,-0.6158291592963265,-1.8295908240980885,0.494121667869918,0.6693337265569541,0.8373948229287477,0.9534487223597428,149,150,98.05742497076784,451.8522801091335,278.1779914252305,66.41795504742107,367.5408600753541,354.25191633103816,721.581785111082
Арзамас,82к,2119Арзамас,2022,349.2,13.3,Fallow,2.0,Шортандинская,0.7832236119113293,1.0,0.4628983063770937,0.7168321209072398,57.31812605340416,56.564186217230535,59.53942000625929,62.28187672654614,17868365.824668434,19833475.57285873,21371746.993545536,20659478.810259264,286.7438933681957,291.2622434822214,295.1262827605932,298.14376175828943,274.74495758980805,280.3468999858591,285.81683797861604,288.59565732480525,0.0005125892093593,0.0019770944411601,0.0015313079205678,0.0015156884977785,1.0013433032565648,1.4239769146972212,-0.6256598111243153,-1.8472498725360325,0.4956877389758308,0.6708836771406546,0.8436351510436781,0.96056745772321,149,151,96.41567662565906,452.5588752196836,280.2514586994727,66.55571177504395,378.52871704745166,341.26551845342703,734.3473462214413
Арзамас,87к,2123Арзамас,2022,248.6,8.0,Stubble,2.0,Шортандинская,0.4510849566449153,0.8147757923128793,0.2363128577029035,0.3769044361314645,57.5390071018508,56.62187065940115,59.85802752724333,62.81033819218994,17934026.933333334,19831190.90322581,21332704.2,20620069.677419357,286.72211201985675,291.33916399555824,295.15899658203125,298.12046912408647,274.6326192220052,280.37164700415826,285.82994842529297,288.5842511576991,0.0005031371485325,0.0019940679064077,0.0015599567721965,0.0015351813940358,1.02235533396403,1.4559149049943494,-0.6397305422359043,-1.874249364740105,0.4923011048533375,0.6734015004694414,0.8373235754155051,0.9448719584564196,173,173,99.6420660387124,436.4597784449736,279.46029609690453,66.80432757014185,383.63194947717153,336.9769127238844,629.0433702515267
Арыстан,2с,581Арыстан,2022,370.0,21.64,Fallow,1.0,Шортандинская,0.7988398925004336,0.9222333540927676,0.2558070615273919,0.7832050271507625,54.75156385274475,51.04749574435976,51.335135698377805,54.2471303693821,18331404.649724696,20254325.284092307,21895596.97585769,20716569.61958437,287.53431261830895,292.01053282805793,296.5162138629091,299.2369880499584,275.2192009395485,280.5738820112225,285.772326781981,289.1082366872685,0.0002485389488803,0.0012723180739301,0.0009994458234733,0.0009561493186707,0.9721400081715846,1.403773452292552,-0.6192864823051888,-1.9764553190207663,0.54948775176798,0.78834717964916,1.08556349269033,1.2372756451533469,135,138,100.7266311584554,469.17140384743385,271.747121081009,68.71284031152233,389.5592757771415,338.7018571523664,707.529227696405
Арыстан,31т,582Арыстан,2022,288.4,15.81,Stubble,2.0,Астана,0.6816133844915472,0.1876668168740684,0.2636566751946003,0.607358892797098,55.217408976714005,51.95929109857888,52.53575302957729,55.52727991770035,18338017.4,20227402.322580647,21804577.066666663,20641246.06451613,287.4279296875,291.9246063232422,296.28152720133465,299.0466825423702,275.18365071614585,280.47251252205143,285.7613077799479,288.9482919016192,0.000273157097015,0.0012673541375101,0.0010063234995487,0.0009025175057198,0.9734309090508354,1.415449252692602,-0.6225335478782654,-1.9319682775005216,0.5410993810219714,0.7727424818684271,1.048729375255949,1.1902946188058805,145,146,103.74838819138104,419.2896657050736,303.4463770575258,69.01552689631768,353.90429322925496,342.72204310198543,720.5444519850696
Арыстан,32т,585Арыстан,2022,348.0,16.2,Fallow,2.0,Шортандинская,0.7948585821714989,1.0,0.4824114029595429,0.724616837585306,55.217408976714005,51.95929109857888,52.53575302957729,55.52727991770035,18338017.4,20227402.322580647,21804577.066666663,20641246.06451613,287.4279296875,291.9246063232422,296.28152720133465,299.0466825423702,275.18365071614585,280.47251252205143,285.7613077799479,288.9482919016192,0.000273157097015,0.0012673541375101,0.0010063234995487,0.0009025175057198,0.9734309090508354,1.415449252692602,-0.6225335478782654,-1.9319682775005216,0.5410993810219714,0.7727424818684271,1.048729375255949,1.1902946188058805,146,147,103.67111393477344,425.35319449346974,300.84539357571464,68.89332862689726,337.4150370631839,361.7776208965761,772.0092474939996
Арыстан,44с,601Арыстан,2022,292.0,17.81,Stubble,2.0,Шортандинская,0.8066225069395916,0.1376555072317184,0.2909631617408428,0.6933054361300025,54.88523218071205,50.7496792127541,51.02411264915899,53.77496458584557,18390328.133333333,20322853.54838709,21981232.866666667,20786410.06451613,287.47357279459635,292.0342067595451,296.5866012573242,299.2572169150076,275.2494959513346,280.6673913771106,285.77406819661456,289.1970913794733,0.0002277964722248,0.0012996973482227,0.0010337307086271,0.0010869905165213,0.9641996807522244,1.3959239093206264,-0.5882250083817376,-1.994782641369809,0.5481144590100809,0.792216189190394,1.0952980753383854,1.2529691416398432,146,147,100.37071185314392,462.9059800664451,278.5896179401994,69.51702657807309,406.1764950166112,315.13172757475087,671.8524794418142
Арыстан,44т,603Арыстан,2022,361.0,14.17,Stubble,2.0,Шортандинская,0.709040271899192,0.9997164809616966,0.2755385435706299,0.6543299018832892,54.56566232921636,51.14289062549058,51.9080793572963,55.20157864938548,18385104.8,20269415.612903222,21802981.73333333,20637681.870967746,287.5473592122396,292.0609647689327,296.3927001953125,299.09455379363027,275.2220621744792,280.50621377268146,285.82921142578124,288.95851036810103,0.000262351768328,0.0012484642719425,0.0010678697656276,0.0009348429311754,0.9638578838772244,1.419948790663032,-0.6094808406300014,-1.9192729650005216,0.5511904046416122,0.7919897078051965,1.0688007044633463,1.201581782061903,148,149,100.8487477263187,457.823229144815,276.49996503741,68.85224809453888,361.20907628837136,362.22676735892594,1072.4666293549735
Арыстан,45с,605Арыстан,2022,277.0,14.07,others,2.0,Шортандинская,0.7598912660730894,0.2440586309947346,0.3027144322177619,0.6464525671874375,54.88145137342276,50.75711520978353,51.04090078325779,53.81208754048435,18390853.114527028,20321911.69480166,21976406.80568694,20781610.37434612,287.4767368995392,292.0381476295026,296.58684495247167,299.25594237210345,275.25116602322004,280.6687316333302,285.7798387458733,289.19443915715505,0.0002283677186432,0.0012969117209919,0.0010338054896347,0.0010795600101075,0.9640242361807608,1.3962917521193223,-0.5887796080864229,-1.992746654515764,0.5482280034689716,0.7925375606344838,1.095082136187836,1.2519244784356112,146,147,99.87179487179483,423.1461087280045,271.0753742449443,69.21938194869999,410.13446555195634,318.8881204587236,629.7898836089961
Арыстан,45т,606Арыстан,2022,172.0,15.37,Stubble,2.0,Шортандинская,0.7089559407147358,0.7153816148745287,0.3057034428691579,0.6346964544784066,54.56566232921636,51.14289062549058,51.9080793572963,55.20157864938548,18385104.8,20269415.612903222,21802981.73333333,20637681.870967746,287.5473592122396,292.0609647689327,296.3927001953125,299.09455379363027,275.2220621744792,280.50621377268146,285.82921142578124,288.95851036810103,0.000262351768328,0.0012484642719425,0.0010678697656276,0.0009348429311754,0.9638578838772244,1.419948790663032,-0.6094808406300014,-1.9192729650005216,0.5511904046416122,0.7919897078051965,1.0688007044633463,1.201581782061903,147,147,100.07973897819514,463.3948709780185,279.79467983434233,68.60831474992038,354.7816183497932,365.30662631411286,1164.180964507401
Арыстан,47т,610Арыстан,2022,261.0,19.81,others,2.0,Астана,0.7558098626885585,0.8503099052742369,0.4397137939118253,0.6777529152238021,54.33342845275402,51.23331328493723,52.16214001008414,55.49731784928479,18354201.389512423,20231583.610291723,21761482.479607485,20640100.740422,287.5830400613729,292.02520058182444,296.26404719629096,299.029371170183,275.23819315424004,280.418438919221,285.75926698124954,288.8525465589909,0.0002974742466762,0.0013364010932043,0.0010836891728389,0.0010928141717385,0.9740623817845478,1.436141667393528,-0.6053396885677508,-1.8926290734414168,0.5533845326316554,0.7862008449890225,1.0559512848360215,1.187711895100487,144,145,101.0500957854406,445.8633837899983,275.1882544548764,68.01044261352749,353.60452193906883,371.1425560452193,860.854118773946
Арыстан,48т,615Арыстан,2022,329.2,18.19,others,2.0,Астана,0.7207103875373935,0.5592757710854336,0.3886480279009766,0.6426218169740643,54.31281908286965,51.17469371089795,52.13350798373014,55.48435329367822,18360447.79018199,20235632.264553208,21761871.27681993,20639462.82299777,287.5874048927278,292.0392442278213,296.27542601618273,299.03409865983645,275.2294692445075,280.4180848716054,285.75914305471366,288.8507580762445,0.0002953921779859,0.001330582401649,0.0010893656712147,0.0010882427306573,0.9737076772736104,1.4368285988128873,-0.6047945259631365,-1.893476776059516,0.5536751837668488,0.7877575762279627,1.056984822787546,1.1881610143817536,143,144,99.99410447761193,461.5270028345514,296.9058630463969,68.51462031926,348.6721617186332,354.46158436520943,817.2925373134326
Арыстан,51т,623Арыстан,2022,301.2,20.41,Stubble,2.0,Астана,0.7324565984508488,0.7820804366188032,0.400460454207258,0.6660733038207715,53.81076817356788,50.25318918936116,51.41348575495749,54.97770556736295,18431589.4,20313708.0,21805185.266666666,20639688.51612903,287.6749633789062,292.21344387915826,296.4729751586914,299.11428931451616,275.2691975911458,280.539794921875,285.8505513509115,288.98463489163305,0.0002502704035374,0.0012315303039523,0.0011365035206757,0.0009811288219392,0.953986464606391,1.425237847912696,-0.596207050482432,-1.9081685043150376,0.5628464711099074,0.8123200834125179,1.0835965568812385,1.208036415127899,141,142,100.39832602630528,476.13792828685234,301.05840637450194,68.03999999999998,345.78637450199204,353.1842231075696,806.6479075328815
Арыстан,52с,624Арыстан,2022,402.0,24.27,Fallow,0.0,Тобольская,0.7598066352408281,0.9269808796915572,0.2245453059211378,0.7285887707878148,54.761326362015865,51.031937453236594,51.318398494081386,54.221934075310834,18334914.25536859,20258263.8983018,21900263.488902245,20720294.183545284,287.53079240322114,292.01206429720514,296.52040624037767,299.23825306336283,275.2206983890289,280.57945585576243,285.7727774204352,289.1130570915733,0.0002473721038051,0.0012737153861427,0.0010014110332603,0.0009631918131809,0.9716645416031536,1.4033319930383443,-0.6175030902919606,-1.977380832134938,0.5493757465227217,0.7885642591292924,1.0861077072036305,1.238128711663704,135,137,99.07444680988326,494.3278064516127,259.1837419354838,69.41922580645159,403.6928387096775,337.1315483870967,805.8611057351142
Арыстан,52т,625Арыстан,2022,76.9,20.36,Fallow,0.0,Тобольская,0.7364868620061523,0.5597345132743363,0.3769047238571197,0.6933695477666236,53.81076817356788,50.25318918936116,51.41348575495749,54.97770556736295,18431589.4,20313708.0,21805185.266666666,20639688.51612903,287.6749633789062,292.21344387915826,296.4729751586914,299.11428931451616,275.2691975911458,280.539794921875,285.8505513509115,288.98463489163305,0.0002502704035374,0.0012315303039523,0.0011365035206757,0.0009811288219392,0.953986464606391,1.425237847912696,-0.596207050482432,-1.9081685043150376,0.5628464711099074,0.8123200834125179,1.0835965568812385,1.208036415127899,137,138,101.12975391498884,446.3810284254232,312.49536889172805,67.03641009262218,319.94410731395726,367.54487384222296,1093.2521572387343
Арыстан,55с,631Арыстан,2022,311.0,21.38,others,2.0,Шортандинская,0.7675453106664477,0.9216227493019226,0.2324080533320621,0.7402842307181698,54.88523218071205,50.7496792127541,51.02411264915899,53.77496458584557,18390328.133333333,20322853.54838709,21981232.866666667,20786410.06451613,287.47357279459635,292.0342067595451,296.5866012573242,299.2572169150076,275.2494959513346,280.6673913771106,285.77406819661456,289.1970913794733,0.0002277964722248,0.0012996973482227,0.0010337307086271,0.0010869905165213,0.9641996807522244,1.3959239093206264,-0.5882250083817376,-1.994782641369809,0.5481144590100809,0.792216189190394,1.0952980753383854,1.2529691416398432,145,146,100.0827477299645,386.4524561680616,298.5946927815511,68.50007897646499,394.4755172958455,306.96872531985457,647.3764705882351
Арыстан,56с,635Арыстан,2022,160.0,22.95,Fallow,2.0,Шортандинская,0.7674898024992014,0.8106725607830755,0.3223240621720243,0.7440208477887088,54.873396619751695,50.77866655912661,51.03582871819344,53.70782647120444,18377597.98786982,20315862.6674938,21988501.78678501,20797132.71435389,287.4721388972958,292.0133681656819,296.56820207704925,299.25708668813104,275.2353218304335,280.6370625314788,285.7441751905212,289.1855245059764,0.0002284291102814,0.0013075161025521,0.001030885508977,0.0011018286414515,0.96621600282106,1.3961119864925504,-0.5912227183795931,-2.0009660819047523,0.5478703950238576,0.7897695167874759,1.0934257174023565,1.2541382142042938,144,145,100.97826086956525,384.4636039112214,289.26462827875207,69.39562315691448,398.4257333540275,312.263076206736,633.9940993788821
Арыстан,56т,636Арыстан,2022,359.0,21.87,Stubble,2.0,Астана,0.7051917760565093,0.4831317983545911,0.341845704964245,0.6621322322608522,53.81076817356788,50.25318918936116,51.41348575495749,54.97770556736295,18431589.4,20313708.0,21805185.266666666,20639688.51612903,287.6749633789062,292.21344387915826,296.4729751586914,299.11428931451616,275.2691975911458,280.539794921875,285.8505513509115,288.98463489163305,0.0002502704035374,0.0012315303039523,0.0011365035206757,0.0009811288219392,0.953986464606391,1.425237847912696,-0.596207050482432,-1.9081685043150376,0.5628464711099074,0.8123200834125179,1.0835965568812385,1.208036415127899,141,141,99.66687029118306,460.6583163611679,295.0249151391717,67.95600814663953,355.56496945010184,349.48221317040066,1018.2794407113284
Арыстан,57т,640Арыстан,2022,310.0,20.96,others,2.0,Астана,0.7442085989966436,0.3735277080517474,0.373051089793786,0.6816115689659614,54.05843270916683,50.6251037503627,51.87075081081939,55.37548258273621,18413343.52018209,20270387.0918792,21762862.713404156,20634721.616623428,287.63748488476864,292.1650558435081,296.36725029721066,299.0701716163154,275.16572353766315,280.4138098534721,285.7564342161111,288.8332463325666,0.0002795138962015,0.0012873823142258,0.0011426526306883,0.0010655060180814,0.9704279093854123,1.4437676301768794,-0.5988343592599359,-1.8975799817615069,0.5573207396561984,0.8019583892988751,1.0660381994192991,1.19162999224042,140,302,99.34599857516028,461.8182825484765,288.2930747922438,67.7187969924812,349.89631974673523,361.8436090225565,994.3839943006412
Арыстан,58т,643Арыстан,2022,314.4,18.81,others,2.0,others,0.7012168168443601,0.8962382445141066,0.3925437422674576,0.6504728396927767,53.81076817356788,50.25318918936116,51.41348575495749,54.97770556736295,18431589.4,20313708.0,21805185.266666666,20639688.51612903,287.6749633789062,292.21344387915826,296.4729751586914,299.11428931451616,275.2691975911458,280.539794921875,285.8505513509115,288.98463489163305,0.0002502704035374,0.0012315303039523,0.0011365035206757,0.0009811288219392,0.953986464606391,1.425237847912696,-0.596207050482432,-1.9081685043150376,0.5628464711099074,0.8123200834125179,1.0835965568812385,1.208036415127899,138,139,100.27012025901938,459.3399645308041,310.9390084046572,67.22877631274578,345.6691340889813,343.424859279821,1231.1766882516183
Арыстан,60в,647Арыстан,2022,221.1,16.78,Stubble,2.0,others,0.751743980580228,0.154193577525857,0.5801803383248546,0.6465178672754733,53.8352555624043,50.21318402567434,51.8504150706846,55.46771325441287,18464429.6,20287543.93548387,21744454.33333333,20628770.70967742,287.68365885416665,292.29048501291584,296.42096455891925,299.0973156344506,275.0277455647786,280.3235714820124,285.6957987467448,288.7307611280872,0.0002751265338195,0.0012638586135036,0.0012074027489307,0.0010793558344812,0.9758696026272244,1.461614801037696,-0.5944227894147237,-1.8999491032733715,0.5595738142851862,0.8122891312162266,1.0662707813023142,1.187077722680617,140,140,99.26351950354608,460.637078900709,306.44248670212767,68.03490691489363,345.10605053191495,348.4509086879433,773.1973625886526
Арыстан,60с,649Арыстан,2022,351.0,26.94,Fallow,0.0,Астана,0.7988478697910717,0.9018119914594032,0.1777199826446212,0.7870549766296072,54.23647518706493,50.73112850036552,51.11126126572848,53.8528213541648,18288051.902272727,20237342.319432467,21935086.8917558,20767936.66284285,287.551552032022,291.9601645286235,296.4628279993666,299.2118386838978,275.2563711502973,280.499111384138,285.6846484665352,289.1440245151438,0.0002477126540808,0.0013072279778987,0.0009923684973463,0.0010363798249475,0.978654034252473,1.4034126222212466,-0.6265178117239256,-2.0023285038797094,0.5559014417727047,0.7876908701651403,1.0857642719088287,1.2451454177181016,142,143,101.2003551136364,408.9588749200936,268.1642872363094,69.5662333972583,405.95965622558407,325.8015484054265,697.9803977272724
Арыстан,63в,654Арыстан,2022,468.0,20.48,Fallow,1.0,Шортандинская,0.7442119649475653,0.9993857623959502,0.3885388409690399,0.6582177302885899,54.01526822017237,50.53189606442606,51.933586612175006,55.47040834855766,18429123.856811877,20269981.8146306,21749676.18029042,20631795.52454486,287.6485287350607,292.2032499041254,296.370568256624,299.0732762655345,275.0996719462425,280.3616673294252,285.7199458489003,288.7727532876393,0.0002824038875058,0.001287394203883,0.0011671442070937,0.0010834853522754,0.9749288638834784,1.453100544671544,-0.5976329524948719,-1.8968174371712632,0.5572999406469651,0.8041292070495382,1.0634372894580555,1.1874615654800698,138,139,99.57989489567612,452.27613843351554,305.7333333333333,67.78183710642726,341.6824876398647,352.6106167056988,886.6728757999894
Арыстан,64в,655Арыстан,2022,420.0,20.68,Stubble,2.0,others,0.8066646271461039,1.0,0.4393609437797287,0.7245766752577826,53.8352555624043,50.21318402567434,51.8504150706846,55.46771325441287,18464429.6,20287543.93548387,21744454.33333333,20628770.70967742,287.68365885416665,292.29048501291584,296.42096455891925,299.0973156344506,275.0277455647786,280.3235714820124,285.6957987467448,288.7307611280872,0.0002751265338195,0.0012638586135036,0.0012074027489307,0.0010793558344812,0.9758696026272244,1.461614801037696,-0.5944227894147237,-1.8999491032733715,0.5595738142851862,0.8122891312162266,1.0662707813023142,1.187077722680617,139,140,98.89456159822412,425.0685403762999,290.85193408904973,67.91106696272054,367.35035643332935,341.8793969849246,889.6290671184062
Арыстан,65в,657Арыстан,2022,154.0,25.35,Fallow,2.0,Астана,0.7284285960123908,1.0,0.3808270173072882,0.6581272373448521,54.118835333922526,50.715982190530816,51.98212053016489,55.47234276070779,18408945.266666666,20259944.387096774,21752660.666666668,20633524.322580647,287.6284505208333,292.15339168425527,296.34176483154295,299.05953684160784,275.1407806396484,280.38344057144656,285.7337468465169,288.7967534219065,0.0002865631750357,0.0013008456989999,0.0011441349020285,0.0010858455305225,0.9743911955091688,1.4482343196868896,-0.5994676841629877,-1.8950275695452128,0.5559949733370978,0.7994654604078079,1.0618160743679848,1.1876799814352434,142,142,98.0652416653374,471.74756817094567,300.08866209535955,66.58890129166001,329.6726199968107,370.2214957741986,885.4066039240709
Арыстан,65с,658Арыстан,2022,389.0,25.31,Fallow,2.0,Астана,0.8105735416812373,0.8515023012876868,0.1621139319099074,0.8027691838016079,54.8400191368727,50.864505107062335,51.07041127463416,53.51643513092581,18341153.4,20295848.774193548,22009311.666666668,20827830.129032254,287.46803385416666,291.9537102483934,296.5155278523763,299.2567138671875,275.194743347168,280.5502353791268,285.6585957845052,289.1524101995653,0.0002302402626606,0.0013299000792322,0.0010227401088359,0.0011443080733947,0.9719884448581272,1.396650424567602,-0.5998047338591681,-2.018668388807645,0.5471714285647716,0.782780939595702,1.088080078473791,1.25746665042742,143,145,100.96117244004569,422.1260861292572,272.84702226168577,69.29758356060125,397.3490835288893,329.810617111689,702.3360614135262
Арыстан,65с-1,659Арыстан,2022,120.4,22.77,Fallow,0.0,Астана,0.7951049257003314,0.6082884376295068,0.1650348522600609,0.7802500901127373,54.8400191368727,50.864505107062335,51.07041127463416,53.51643513092581,18341153.4,20295848.774193548,22009311.666666668,20827830.129032254,287.46803385416666,291.9537102483934,296.5155278523763,299.2567138671875,275.194743347168,280.5502353791268,285.6585957845052,289.1524101995653,0.0002302402626606,0.0013299000792322,0.0010227401088359,0.0011443080733947,0.9719884448581272,1.396650424567602,-0.5998047338591681,-2.018668388807645,0.5471714285647716,0.782780939595702,1.088080078473791,1.25746665042742,143,144,100.55782590927669,431.6067415730338,268.288661899898,69.67191011235957,406.7848825331973,324.8392236976508,720.799959133633
Арыстан,79с,671Арыстан,2022,372.0,23.12,Fallow,2.0,Шортандинская,0.8262102656367674,0.7375093008515446,0.1542366041308179,0.7871562183407094,54.14719561215239,50.71206330773673,51.11806009334556,53.9038326231322,18280092.8,20228573.096774194,21923961.73333333,20758959.54838709,287.5640701293945,291.9611319265058,296.4549290974935,299.20511258033014,275.265608215332,280.491448679278,285.68855336507164,289.14276762931576,0.0002503314982983,0.0013038297766996,0.0009878162573459,0.0010202030313678,0.9796531041463216,1.4044261722154514,-0.6305216934945849,-1.9998794050626856,0.5572155276203083,0.7884242176340712,1.0854192788538242,1.2432981478647118,148,148,100.4857781389679,452.2764948872487,262.9937698923275,69.03907361007654,397.91481004943466,339.1790478770232,697.8191114723015
Банновка,10,364Банновка,2022,541.3,16.2,Stubble,1.0,Шортандинская,0.6503856712951727,0.9073944659552364,0.2958934639517672,0.6073700174680379,56.85357501618295,53.550703532193246,58.720160679011606,57.5723113000054,16710100.266666668,19888118.83870968,21332127.6,20499907.35483871,287.66650543212893,291.07222870857487,294.8699661254883,298.64251265987275,275.3714101155599,279.77819331999746,285.1100290934245,288.6265248944682,0.0005359788110984,0.0024945628210778,0.0011964176128986,0.0012944930316066,0.9138639873928494,1.0930851838921989,-0.711624530951182,-1.8729768145468928,0.507598516959021,0.6870343659977766,0.8606654412791971,1.1104930985408483,143,147,103.63124247197256,400.1461923290716,316.64707244765617,68.99425606818605,313.9645173244396,369.4584028163796,681.5725470212172
Банновка,15,371Банновка,2022,531.8,21.6,others,1.0,Ликамеро,0.6816172683205575,1.0,0.372996396564438,0.6543071253167079,56.836345892190806,53.56704840563429,58.73592375881589,57.63182448440798,16718181.113312604,19895676.047176164,21347340.72207908,20499414.36207564,287.6720545446327,291.085827944208,294.87496090469125,298.64118430816774,275.373718724928,279.7877044146374,285.1203155983047,288.6276455315038,0.0005325154151622,0.0024955199846674,0.0011927222275293,0.0013049347220486,0.9135085816573778,1.0950755417282323,-0.7122192210715453,-1.8732114659067611,0.50807490426391,0.687268869023682,0.8606264101341061,1.1089503440624795,142,146,102.15900274387356,409.5896076853912,329.113009322796,69.37106620604797,285.7389143911789,385.1798779045005,822.0305137666762
Банновка,16,372Банновка,2022,583.1,18.2,others,1.0,Ликамеро,0.6035130029470608,0.920969983059558,0.4472715177527722,0.5409683231188207,56.84747184119649,53.55647690145796,58.72573175036294,57.59336180661769,16712960.266006304,19890793.51033391,21337511.877292518,20499732.87324803,287.6684693919455,291.0770417939649,294.871733893873,298.6420425253478,275.37222718604244,279.7815595173257,285.11366972644896,288.6269215139467,0.0005347530348246,0.0024949015835063,0.0011951097301755,0.0012981885884062,0.9137382010472734,1.0937896177648003,-0.7118350055989571,-1.8730598631139148,0.5077670546654623,0.6871173637028639,0.860651636760747,1.1099472498344385,142,144,100.89395935265344,417.14644154129127,319.0211762486441,68.83893788614819,319.436447672499,361.5801065886903,1078.0621942039902
Банновка,18-1,375Банновка,2022,411.1,9.7,others,1.0,Ликамеро,0.4970268609893344,0.1590185837483299,0.2861150899785675,0.4238219219423195,56.85357501618295,53.550703532193246,58.720160679011606,57.5723113000054,16710100.266666668,19888118.83870968,21332127.6,20499907.35483871,287.66650543212893,291.07222870857487,294.8699661254883,298.64251265987275,275.3714101155599,279.77819331999746,285.1100290934245,288.6265248944682,0.0005359788110984,0.0024945628210778,0.0011964176128986,0.0012944930316066,0.9138639873928494,1.0930851838921989,-0.711624530951182,-1.8729768145468928,0.507598516959021,0.6870343659977766,0.8606654412791971,1.1104930985408483,143,147,101.53979713603822,433.2260470110965,303.9747046891779,68.14025772580838,331.8988784154635,364.2603507934616,809.4899164677807
Банновка,2,378Банновка,2022,390.2,16.3,others,1.0,Шортандинская,0.6152292883633317,1.0,0.3525607738867032,0.5840060945758608,56.93584841841125,53.58941821330125,58.62891997008112,57.26560752131641,16670164.933333334,19843627.29032258,21248670.133333333,20514526.451612905,287.6375462849935,290.9860633111769,294.8538548787435,298.6425303797568,275.3351557413737,279.6196751748362,285.0374379475912,288.5884074549521,0.0005610425642264,0.0024649311410199,0.0011952975422822,0.0012277613056369,0.9156156963772244,1.0826717986855456,-0.7048699736595154,-1.8707152323056293,0.5048730341886608,0.6814613167727371,0.8600580133561007,1.1167399017339694,148,149,102.18498743718592,430.2831836170614,321.6104654815001,68.82059174571268,302.3454990891388,376.0489352346252,731.4214195979899
